Name,Division,Group,Department,Program Name,Course Name,Duration(in hrs),Completed,Enrollment Time,Completion Time,Learning Hours Spent,Course Grade,Skills Learned
Person_28,Iron Making,Coke Plants,Coke Plants,School of Visualization ONE IT,Visual Analytics with Tableau,8.1,,,,,,Map; Analytics; Tableau Software; Data Visualization; Software
Person_29,One IT,#,Automation,Design Thinking Learning Program,Design Thinking for Innovation,5.5,Yes,2023-04-07T05:01:11.000Z,2023-04-18T05:17:55.000Z,5.78,100,Design Thinking; Innovation; Leadership and Management
Person_28,Iron Making,Coke Plants,Coke Plants,School of Visualization ONE IT,Creating Dashboards and Storytelling with Tableau,13.4,,,,,,Storytelling; Tableau Software; Data Visualization; Software
Person_30,Operations - TSK,Steel & Mills - TSK,Cold Rolling Mill,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_30,Operations - TSK,Steel & Mills - TSK,Cold Rolling Mill,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_28,Iron Making,Coke Plants,Coke Plants,School of Visualization ONE IT,Data Visualization with Tableau Project,6.3,,,,,,Tableau Software; Data Analysis; Data Visualization; Software; Analysis
Person_29,One IT,#,Automation,School of Analytics Basic for ONE IT,Applied Data Science Capstone,8.9,,,,,,Computer Programming; Data Analysis; Data Clustering Algorithms; Python Programming; Analysis; Algorithms; Cluster Analysis; Machine Learning; Data Visualization
Person_29,One IT,#,Automation,School of Analytics Basic for ONE IT,Data Visualization with Python,7.6,,,,,,Map; Matplotlib; Python Programming; Data Visualization
Person_29,One IT,#,Automation,School of Analytics Basic for ONE IT,Data Analysis with Python,9.4,,,,,,Regression Analysis; Computer Programming; Linearity; Data Model; Data Analysis; Analysis; Regression; Modeling; Linear Regression; Python Programming
Person_26,One IT,#,Automation,Design Thinking Learning Program,Design Thinking for Innovation,5.5,No,2023-05-01T13:43:55.000Z,,1.16,0,Design Thinking; Innovation; Leadership and Management
Person_27,Raw Materials,West Bokaro,Quarry AB &E,Business Communication Learning Program,Business Writing,9.2,No,2023-03-30T14:29:45.000Z,,0.77,0,Grammar; Writing; Business Writing; Communication
Person_31,M&S(LP),Chief Commercial Officer (Long Product),"LP-M&S (Wire Rods & SBQ),",School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_29,One IT,#,Automation,School of Analytics Basic for ONE IT,Python for Data Science AI & Development,10,Yes,2023-04-06T10:45:45.000Z,2023-05-23T05:02:13.000Z,7.52,93.4,Numpy; Python Libraries; Computer Programming; Python Programming
Person_30,Operations - TSK,Steel & Mills - TSK,Cold Rolling Mill,Six Sigma Green Belt Learning Program,Six Sigma Advanced Improve and Control Phases,4.6,,,,,,Trigonometric Integral; Lean Six Sigma; Six Sigma; General Statistics; Process; Analysis
Person_31,M&S(LP),Chief Commercial Officer (Long Product),"LP-M&S (Wire Rods & SBQ),",Sales Learning Program,Connecting with Sales Prospects,5.8,,,,,,Sales; Sales Strategy; Strategy
Person_30,Operations - TSK,Steel & Mills - TSK,Cold Rolling Mill,Six Sigma Green Belt Learning Program,Six Sigma Advanced Analyze Phase,3.7,,,,,,Statistical Hypothesis Testing; Experiment; Trigonometric Integral; Hypothesis; Experimental Design; Hypothesis Testing; Six Sigma; General Statistics; Analysis
Person_30,Operations - TSK,Steel & Mills - TSK,Cold Rolling Mill,Six Sigma Green Belt Learning Program,Six Sigma Advanced Define and Measure Phases,8.9,,,,,,Process; Statistical Analysis; Probability; Trigonometric Integral; Six Sigma; Analysis; Regression; General Statistics
Person_31,M&S(LP),Chief Commercial Officer (Long Product),"LP-M&S (Wire Rods & SBQ),",School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_30,Operations - TSK,Steel & Mills - TSK,Cold Rolling Mill,Six Sigma Green Belt Learning Program,Six Sigma and the Organization (Advanced),9.5,,,,,,Trigonometric Integral; Process Improvement; Lean Six Sigma; Six Sigma; Project Management; Process; Leadership and Management; Project
Person_27,Raw Materials,West Bokaro,Quarry AB &E,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_31,M&S(LP),Chief Commercial Officer (Long Product),"LP-M&S (Wire Rods & SBQ),",Sales Learning Program,Channel Management and Retailing,5.4,,,,,,Marketing; Leadership and Management
Person_32,One IT,#,Client Partner,Virtual Reality Learning Program ONE IT,Intro to AR/VR/MR/XR: Technologies Applications & Issues,9.8,No,2023-04-22T12:12:14.000Z,,0.41,0,Virtual Reality
Person_32,One IT,#,Client Partner,Virtual Reality Learning Program ONE IT,User Experience & Interaction Design for AR/VR/MR/XR,10.3,,,,,,Experience; Experience Design; User Experience Design; Virtual Reality; User Experience
Person_32,One IT,#,Client Partner,Design Thinking Learning Program,Design Thinking for Innovation,5.5,No,2023-04-22T12:14:49.000Z,,0.02,0,Design Thinking; Innovation; Leadership and Management
Person_32,One IT,#,Client Partner,Virtual Reality Learning Program ONE IT,Developing AR/VR/MR/XR Apps with WebXR Unity & Unreal,4.5,,,,,,Not Calibrated
Person_33,VP - GSP,Procurement,Delivery Management,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_33,VP - GSP,Procurement,Delivery Management,Supply Chain Basics Learning Program,Supply Chain Principles,12.2,,,,,,Supply Chain; Warehouse Management; Chaining; Procurement; Process; Planning; Leadership and Management
Person_33,VP - GSP,Procurement,Delivery Management,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_34,VP One SC,Logistics,Logistics Operations (TSK),School of Visualization ONE IT,Fundamentals of Visualization with Tableau,8.1,,,,,,Tableau Software; Data Visualization; Software
Person_34,VP One SC,Logistics,Logistics Operations (TSK),School of Visualization ONE IT,Essential Design Principles for Tableau,11,,,,,,Principle; Tableau Software; Data Visualization; Software
Person_34,VP One SC,Logistics,Logistics Operations (TSK),School of Visualization ONE IT,Visual Analytics with Tableau,8.1,,,,,,Map; Analytics; Tableau Software; Data Visualization; Software
Person_34,VP One SC,Logistics,Logistics Operations (TSK),School of Visualization ONE IT,Creating Dashboards and Storytelling with Tableau,13.4,,,,,,Storytelling; Tableau Software; Data Visualization; Software
Person_34,VP One SC,Logistics,Logistics Operations (TSK),School of Visualization ONE IT,Data Visualization with Tableau Project,6.3,,,,,,Tableau Software; Data Analysis; Data Visualization; Software; Analysis
Person_35,TQM and E&P,Projects & Construction TSJ,TCIL,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_35,TQM and E&P,Projects & Construction TSJ,TCIL,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_35,TQM and E&P,Projects & Construction TSJ,TCIL,Teamwork Skills Learning Program,High Performance Collaboration: Leadership Teamwork and Negotiation,10.8,,,,,,Team Building; Negotiation; Team Management; Collaboration; Leadership; Leadership Development; Leadership and Management
Person_35,TQM and E&P,Projects & Construction TSJ,TCIL,Teamwork Skills Learning Program,Teamwork Skills: Communicating Effectively in Groups,8.2,No,2023-02-07T08:56:52.000Z,,5.28,20,Team Building; Communication
Person_36,TQM and E&P,Design & Engineering,Engineering- Utilities & Water System,Project Mgmt Learning Program-Generic,Managing Project Risks and Changes,3,,,,,,Risk; Change Management; Risk Management; Project Management; Communication; Project; Planning; Leadership and Management
Person_36,TQM and E&P,Design & Engineering,Engineering- Utilities & Water System,Project Mgmt Learning Program-Generic,Project Management Project,4.3,,,,,,Schedule; Risk; Project Plan; Budget; Risk Management; Project Management; Planning; Project; Leadership and Management
Person_36,TQM and E&P,Design & Engineering,Engineering- Utilities & Water System,Project Mgmt Learning Program-Generic,Initiating and Planning Projects,4.8,,,,,,Project; Planning; Project Management; Project Plan; Project Planning; Leadership and Management
Person_36,TQM and E&P,Design & Engineering,Engineering- Utilities & Water System,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_36,TQM and E&P,Design & Engineering,Engineering- Utilities & Water System,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_36,TQM and E&P,Design & Engineering,Engineering- Utilities & Water System,Project Mgmt Learning Program-Generic,Budgeting and Scheduling Projects,3.6,,,,,,Schedule; Estimation; Budget; Project Management; Project; Planning; Cost; Leadership and Management
Person_37,VP - GSP,Procurement,MRO & Services,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_37,VP - GSP,Procurement,MRO & Services,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_37,VP - GSP,Procurement,MRO & Services,Supply Chain Basics Learning Program,Supply Chain Principles,12.2,,,,,,Supply Chain; Warehouse Management; Chaining; Procurement; Process; Planning; Leadership and Management
Person_38,Raw Materials,FAM,Engg. Project & Town FAM,School of Blockchain,Transacting on the Blockchain,5.9,,,,,,Cryptocurrency; BlockChain; Smart Contract; Finance
Person_38,Raw Materials,FAM,Engg. Project & Town FAM,School of Blockchain,Introduction to Blockchain Technologies,10.9,No,2023-05-02T09:12:29.000Z,,0.07,0,Bitcoin; Cryptocurrency; BlockChain
Person_38,Raw Materials,FAM,Engg. Project & Town FAM,School of Blockchain,Blockchain and Business,8.5,,,,,,BlockChain
Person_38,Raw Materials,FAM,Engg. Project & Town FAM,School of Blockchain,Blockchain Opportunity Analysis,5.8,,,,,,BlockChain; Analysis; Modeling; Leadership and Management
Person_39,One IT,#,IT Services,Design Thinking Learning Program,Design Thinking for Innovation,5.5,No,2023-05-17T06:57:56.000Z,,1.55,0,Design Thinking; Innovation; Leadership and Management
Person_40,One IT,#,IT Shikhar,School of Analytics Basic for ONE IT,Python for Data Science AI & Development,10,No,2023-02-22T04:02:02.000Z,,4.34,37,Numpy; Python Libraries; Computer Programming; Python Programming
Person_40,One IT,#,IT Shikhar,School of Analytics Basic for ONE IT,Applied Data Science Capstone,8.9,,,,,,Computer Programming; Data Analysis; Data Clustering Algorithms; Python Programming; Analysis; Algorithms; Cluster Analysis; Machine Learning; Data Visualization
Person_40,One IT,#,IT Shikhar,School of Analytics Basic for ONE IT,Data Visualization with Python,7.6,,,,,,Map; Matplotlib; Python Programming; Data Visualization
Person_40,One IT,#,IT Shikhar,School of Blockchain,Introduction to Blockchain Technologies,10.9,No,2023-05-08T07:22:18.000Z,,0.15,0,Bitcoin; Cryptocurrency; BlockChain
Person_40,One IT,#,IT Shikhar,School of Blockchain,Blockchain and Business,8.5,,,,,,BlockChain
Person_40,One IT,#,IT Shikhar,School of Blockchain,Blockchain Opportunity Analysis,5.8,,,,,,BlockChain; Analysis; Modeling; Leadership and Management
Person_40,One IT,#,IT Shikhar,School of Blockchain,Transacting on the Blockchain,5.9,,,,,,Cryptocurrency; BlockChain; Smart Contract; Finance
Person_40,One IT,#,IT Shikhar,School of Analytics Basic for ONE IT,Data Analysis with Python,9.4,,,,,,Regression Analysis; Computer Programming; Linearity; Data Model; Data Analysis; Analysis; Regression; Modeling; Linear Regression; Python Programming
Person_40,One IT,#,IT Shikhar,Design Thinking Learning Program,Design Thinking for Innovation,5.5,Yes,2023-03-24T07:04:17.000Z,2023-05-25T10:36:04.000Z,6.05,94.44,Design Thinking; Innovation; Leadership and Management
Person_41, Steel Manufacturing,Manufacturing Long Product,New Bar Mill,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,No,2023-02-09T11:18:38.000Z,,0,0,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_41, Steel Manufacturing,Manufacturing Long Product,New Bar Mill,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,No,2023-02-09T11:44:17.000Z,,4,20,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_41, Steel Manufacturing,Manufacturing Long Product,New Bar Mill,Design of Experiment Learning Program,Experimental Design Basics,11.5,No,2023-02-09T11:16:40.000Z,,0,0,Experiment; Experimental Design
Person_42,Shared Services,Electrical Maintenance,Iron Making Electrical Maintenance,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,Yes,2023-04-09T07:41:14.000Z,2023-04-12T03:30:03.000Z,2.78,89.32,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
